story	generated
"Always I  envied you more than I loved you . Always my desire was less to win the  love of Melicent than to love Melicent as Melicent loved Perion . I was  incapable of this . Yet I have loved you . That was the reason , I  believe , I put aside my purchased toy . "" It seemed to puzzle him .  "" Fair friend , it is the most honourable of reasons . You have done  chivalrously . In this , at least , you have done that which would be not  unworthy of Perion de la Forêt . "" A woman never avid for strained  subtleties , it may be that she never understood , quite , why Demetrios  laughed .  He said :  "" I mean to serve you now , as I had always meant to serve you some day .  Ey , yes , I think I always meant to give you back to Perion as a free  gift . Meanwhile to see , and to writhe in seeing your perfection , has  meant so much to me that daily I have delayed such a transfiguration of  myself until to - morrow . "" The man grimaced . "" My son Orestes , who will  presently succeed me , has been summoned . I will order that he conduct  you at once into Perion 's camp -- yonder by Quesiton . I think I shall not  live three days . ""  "" I would not leave you , friend , until-- ""  His grin was commentary and completion equally . Demetrios observed :  "" A dead dog has no teeth wherewith to serve even virtue . Oh , no , my  women hate you far too greatly . You must go straightway to this Perion ,  while Demetrios of Anatolia is alive , or else not ever go . ""  She had no words . She wept , and less for joy of winning home to Perion  at last than for her grief that Demetrios was dying . Woman - like , she  could remember only that the man had loved her in his fashion . And ,  woman - like , she could but wonder at the strength of Perion .  Then Demetrios said :  "" I must depart into a doubtful exile . I have been powerful and valiant ,  I have laughed loud , I have drunk deep , but heaven no longer wishes  Demetrios to exist . I am unable to support my sadness , so near am I to  my departure from all I have loved . I cry farewell to all diversions  and sports , to well - fought battles , to furred robes of vair and of  silk , to noisy merriment
"	0
" Shortly Tom came upon the juvenile pariah of the village , Huckleberry  Finn , son of the town drunkard . Huckleberry was cordially hated and  dreaded by all the mothers of the town , because he was idle and lawless  and vulgar and bad — and because all their children admired him so , and  delighted in his forbidden society , and wished they dared to be like  him . Tom was like the rest of the respectable boys , in that he envied  Huckleberry his gaudy outcast condition , and was under strict orders  not to play with him . So he played with him every time he got a chance .  Huckleberry was always dressed in the cast - off clothes of full - grown  men , and they were in perennial bloom and fluttering with rags . His hat  was a vast ruin with a wide crescent lopped out of its brim ; his coat ,  when he wore one , hung nearly to his heels and had the rearward buttons  far down the back ; but one suspender supported his trousers ; the seat of  the trousers bagged low and contained nothing , the fringed legs dragged  in the dirt when not rolled up .  Huckleberry came and went , at his own free will . He slept on doorsteps  in fine weather and in empty hogsheads in wet ; he did not have to go to  school or to church , or call any being master or obey anybody ; he could  go fishing or swimming when and where he chose , and stay as long as it  suited him ; nobody forbade him to fight ; he could sit up as late as he  pleased ; he was always the first boy that went barefoot in the spring  and the last to resume leather in the fall ; he never had to wash , nor  put on clean clothes ; he could swear wonderfully . In a word , everything  that goes to make life precious that boy had . So thought every harassed ,  hampered , respectable boy in St. Petersburg .  Tom hailed the romantic outcast :  “ Hello , Huckleberry ! ”  “ Hello yourself , and see how you like it . ”  “ What ’s that you got ? ”  “ Dead cat . ”  “ Lemme see him , Huck . My , he ’s pretty stiff . Where ’d you get him ? ”  “ Bought him off’n a boy . ”  “ What did you give ? ”  “ I give a blue ticket and a bladder that I got at the slaughter - house . ”  “ Where ’d you get the blue ticket ? ”  “ Bought it
"	0
"  The  Count of St. Pol lived yet , and now were the two sons of my lord Thibault  heirs of those two countries , and thereto they attained at the last .   The  good dame their mother lived in great penitence , and much she did of good  deeds and alms ; and Messire Thibault lived as the worthy which he was ,  and much did he of good whiles he was in life .  Now it befell that the daughter of the Lady , who had abided with the  Soudan her father , waxed in great beauty and became much wise , and was  called the Fair Caitif , because her mother had left her thus as ye have  heard : but a Turk , much valiant , who served the Soudan ( Malakin of Baudas  was he called ) , this Malakin saw the damsel to be courteous and sage , and  much good had heard tell of her ; wherefore he coveted her in his heart ,  and came to the Soudan and said to him : “ Sir , for the service which I  have done thee , give me a gift . ”   “ Malakin , ” said the Soudan , “ what  gift ? ”   “ Sir , ” said he , “ might I dare to say it , because of her highness ,  whereof I have nought so much as she , say it I would . ”  The Soudan , who wise was and clear - seeing , said to him : “ Speak in all  surety that which thou willest to speak ; for much I love thee and prize  thee ; and if the thing be a thing which I may give thee , saving my  honour , know verily that thou shalt have it . ”   “ Sir , ” said he , “ well I  will that thine honour shall be safe , and against it nought would I ask  of thee : but if it please thee , give me thy daughter , for I pray her of  thee , and right willingly would I take her . ”  The Soudan held his peace and thought awhile ; and he saw well that  Malakin was a worthy , and wise , and might well come to great honour and  great good , and that well he might be worthied ; so he said : “ Malakin , by  my law , thou hast craved me a great thing , for I love much my daughter ,  and no heir else have I , as thou wottest well , and as sooth is .   She is  born and come from the most highest kindred and the most valiant of  France ; for
"	0
"  And they were all drowned except  Blodeuwedd herself , and her Gwydion overtook .   And he said unto her , “ I  will not slay thee , but I will do unto thee worse than that .   For I will  turn thee into a bird ; and because of the shame thou hast done unto Llew  Llaw Gyffes , thou shalt never show thy face in the light of day  henceforth ; and that through fear of all the other birds .   For it shall  be their nature to attack thee , and to chase thee from wheresoever they  may find thee .   And thou shalt not lose thy name , but shalt be always  called Blodeuwedd . ”   Now Blodeuwedd is an owl in the language of this  present time , and for this reason is the owl hateful unto all birds .   And  even now the owl is called Blodeuwedd .  Then Gronw Pebyr withdrew unto Penllyn , and he dispatched thence an  embassy .   And the messengers he sent asked Llew Llaw Gyffes if he would  take land , or domain , or gold , or silver , for the injury he had received .  “ I will not , by my confession to Heaven , ” said he .   “ Behold this is the  least that I will accept from him ; that he come to the spot where I was  when he wounded me with the dart , and that I stand where he did , and that  with a dart I take my aim at him .   And this is the very least that I will  accept . ”  And this was told unto Gronw Pebyr .   “ Verily , ” said he , “ is it needful  for me to do thus ?   My faithful warriors , and my household , and my  foster - brothers , is there not one among you who will stand the blow in my  stead ? ”   “ There is not , verily , ” answered they .   And because of their  refusal to suffer one stroke for their lord , they are called the third  disloyal tribe even unto this day .   “ Well , ” said he , “ I will meet it . ”  Then they two went forth to the banks of the river Cynvael , and Gronw  stood in the place where Llew Llaw Gyffes was when he struck him , and  Llew in the place where Gronw was .   Then said Gronw Pebyr unto Llew ,  “ Since it was through the wiles of a woman that I did unto thee as I have  done , I adjure thee by Heaven to let me place between
"	0
"I certainly  should have represented it to Edward in a very strong light . ‘ My dear  fellow , ’ I should have said , ‘ consider what you are doing . You are  making a most disgraceful connection , and such a one as your family are  unanimous in disapproving . ’ I can not help thinking , in short , that  means might have been found . But now it is all too late . He must be  starved , you know , that is certain ; absolutely starved . ”  He had just settled this point with great composure , when the entrance  of Mrs. John Dashwood put an end to the subject . But though _ she _ never  spoke of it out of her own family , Elinor could see its influence on  her mind , in the something like confusion of countenance with which she  entered , and an attempt at cordiality in her behaviour to herself . She  even proceeded so far as to be concerned to find that Elinor and her  sister were so soon to leave town , as she had hoped to see more of  them;—an exertion in which her husband , who attended her into the room ,  and hung enamoured over her accents , seemed to distinguish every thing  that was most affectionate and graceful .  CHAPTER XLII .  One other short call in Harley Street , in which Elinor received her  brother ’s congratulations on their travelling so far towards Barton  without any expense , and on Colonel Brandon ’s being to follow them to  Cleveland in a day or two , completed the intercourse of the brother and  sisters in town;—and a faint invitation from Fanny , to come to Norland  whenever it should happen to be in their way , which of all things was  the most unlikely to occur , with a more warm , though less public ,  assurance , from John to Elinor , of the promptitude with which he should  come to see her at Delaford , was all that foretold any meeting in the  country .  It amused her to observe that all her friends seemed determined to send  her to Delaford;—a place , in which , of all others , she would now least  chuse to visit , or wish to reside ; for not only was it considered as  her future home by her brother and Mrs. Jennings , but even Lucy , when  they parted , gave her a pressing invitation to visit her there .  Very early in April , and tolerably early in the day , the two parties  from Hanover Square and Berkeley Street set out from their respective  homes , to meet , by appointment , on the
"	0
"Thoroughly imbued with the deferential systems of  antiquity , he led his band from place to place with a fitting regard  for the requirements of ceremonial etiquette and a due observance of  leisurely unconcern . Those to whom he addressed himself he approached  with obsequious tact , and in the face of refusal to contribute to his  store his most violent expedient did not go beyond marshalling his  company of suppliants in an orderly group upon the shop floor , where  they sang in unison a composed chant extolling the fruits of  munificence and setting forth the evil plight which would certainly  attend the flinty - stomached in the Upper Air . In this way Yuen Yan had  been content to devote several hours to a single shop in the hope of  receiving finally a few pieces of brass money ; but now his  persecutions were so mild that the merchants and vendors rather  welcomed him by comparison with the intolerable Ho , and would on no  account pay to be relieved of the infliction of his presence . “ Have we  not disbursed in one day to the piratical Ho thrice the sum which we  had set by to serve its purpose for a hand - count of moons ; and do we  possess the Great Secret ? ” they cried . “ Nevertheless , dispose your  engaging band of mendicants about the place freely until it suits your  refined convenience to proceed elsewhere , O meritorious Yuen Yan , for  your unassuming qualities have won our consistent regard ; but an  insatiable sponge has already been laid upon the well - spring of our  benevolence and the tenacity of our closed hand is inflexible . ”  Even the passive mendicants began to murmur against his leadership ,  urging him that he should adopt some of the simpler methods of the  gifted Ho and thereby save them all from an otherwise inevitable  starvation . The Emperor Kai - tsing , said the one who led their voices  ( referring in his malignant bitterness to a sovereign of the previous  dynasty ) , was dead , although the fact had doubtless escaped Yuen Yan ’s  deliberate perception . The methods of four thousand years ago were  becoming obsolete in the face of a strenuous competition , and unless  Yuen Yan was disposed to assume a more highly - coiled appearance they  must certainly address themselves to another leader .  It was on this occasion that the incident took place which has passed  down in the form of an inspiriting proverb . Yuen Yan had  conscientiously delivered at the door of his abode the last of his  company and was turning his footsteps towards his own arch when he  encountered the contumelious Ho ,
"	0
"    "" How glad shall be thy mother of thy worship and thy worth ,     And the father that begat thee if yet they dwell on earth ! ""  But the Hall - Sun answered in the same steady manner as before :     "" None knoweth who is my mother , nor my very father 's name ;     But when to the House of the Wolfings a wild - wood waif I came ,     They gave me a foster - mother an ancient dame and good ,     And a glorious foster - father the best of all the blood . ""  Spake the Carline .     "" Yea , I have heard the story , but scarce therein might I trow     That thou with all thy beauty wert born ' neath the oaken bough ,     And hast crawled a naked baby o'er the rain - drenched autumn - grass ;     Wilt thou tell the wandering woman what wise it cometh to pass     That thou art the Mid - mark 's Hall - Sun , and the sign of the Wolfings '     gain ?     Thou shalt pleasure me much by the telling , and there of shalt thou be     fain . ""  Then answered the Hall - Sun .     "" Yea ; thus much I remember for the first of my memories ;     That I lay on the grass in the morning and above were the boughs of     the trees .     But nought naked was I as the wood - whelp , but clad in linen white ,     And adown the glades of the oakwood the morning sun lay bright .     Then a hind came out of the thicket and stood on the sunlit glade ,     And turned her head toward the oak tree and a step on toward me made .     Then stopped , and bounded aback , and away as if in fear ,     That I saw her no more ; then I wondered , though sitting close anear     Was a she - wolf great and grisly .   But with her was I wo nt to play ,     And pull her ears , and belabour her rugged sides and grey ,     And hold her jaws together , while she whimpered , slobbering     For the love of my love ; and nowise I deemed her a fearsome thing .     There she sat as though she were watching , and o'er head a blue - winged     jay     Shrieked out from the topmost oak - twigs , and a squirrel ran his way     Two tree - trunks off .   But the she - wolf arose up suddenly     And growled with her neck - fell bristling , as if danger drew anigh ;     And therewith I heard a footstep , for nice was my ear to catch
"	0
"  Now we have set ourselves to  seek that woman , and if thou be she , we would ask a question of thy  wisdom . '  "" I answered that I was even such as they had heard of , and bade them  ask .  "" Said the old man :  "" ' Fifty years ago , when I was yet but a young man , there was a fair  woman who was Queen of the Land of the Tower and whom we loved sorely  because we had dwelt together with her amidst tribulation in the desert  and the wildwood :   and we are not of her people , but a fellowship of  free men and champions hight the Men of the Dry Tree :   and we hoped  that she would one day come back and dwell with us and be our Lady and  Queen : and indeed trouble seemed drawing anigh her , so that we might  help her and she might become our fellow again , when lo ! she vanished  away from the folk and none knew where she was gone .   Therefore a band  of us of the Dry Tree swore an oath together to seek her till we found  her , that we might live and die together : but of that band of one score  and one , am I the last one left that seeketh ; for the rest are dead , or  sick , or departed : and indeed I was the youngest of them .   But for  these two men , they are my sons whom I have bred in the knowledge of  these things and in the hope of finding tidings of our Lady and Queen ,  if it were but the place where her body lieth .   Thou art wise : knowest  thou the resting place of her bones ? ""  "" When I had heard the tale of the old man I was moved to my inmost  heart , and I scarce knew what to say .   But now this long while fear was  dead in me , so I thought I would tell the very sooth : but I said first :  ' Sir , what I will tell , I will tell without beseeching , so I pray thee  stand up . '   So did he , and I said : ' Geoffrey , what became of the white  hind after the banners had left the wildwood ' ? He stared wild at me ,  and I deemed that tears began to come into his eyes ; but I said again :  ' What betid to dame Joyce 's youngest born , the fair little maiden that  we left sick of a fever when we rode to
"	0
"Afterward  Ormskirk turned away and stood looking over the ivy - covered balustrade into  the gardens below . All white and green and blue the vista was , and of a  monastic tranquillity , save for the plashing of the fountain behind the  yew - hedge . From the gardens at his feet irresolute gusts brought tepid  woodland odors . He heard the rustling of papers , heard Lord Brudenel 's  sword fall jangling to the ground . The Duke turned .  "" And for twenty years I have been eating my heart out with longing for  her , "" the Earl said . "" And -- and I thought you were my friend , Jack . ""  "" She was not your wife when I first knew her . But John Bulmer was a  penniless nobody,--so they gave her to you , an earl 's heir , those sensible  parents of hers . I never saw her again , though -- as you see,--she wrote to  me sometimes . And her parents did the sensible thing ; but I think they  killed her , Harry . ""  "" Killed her ? "" Lord Brudenel echoed , stupidly . Then on a sudden it was  singular to see the glare in his eyes puffed out like a candle . "" I killed  her , "" he whispered ; "" why , I killed Alison,--I ! "" He began to laugh . "" Now  that is amusing , because she was the one thing in the world I ever loved .  I remember that she used to shudder when I kissed her . I thought it was  because she was only a brown and thin and timid child , who would be wiser  in love 's tricks by and by . Now I comprehend ' twas because every kiss was  torment to her , because every time I touched her ' twas torment . So she  died very slowly , did Alison,--and always I was at hand with my kisses , my  pet names , and my paddlings,--killing her , you observe , always urging her  graveward . Yes , and yet there is nothing in these letters to show how much  she must have loathed me ! "" he said , in a mild sort of wonder . He appeared  senile now , the shrunken and calamitous shell of the man he had been within  the moment .  The Duke of Ormskirk put an arm about him . "" Old friend , old friend ! "" said  he .  "" Why did you not tell me ? "" the Earl said . "" I loved you , Jack . I worshipped  her . I would never willingly have seen you two unhappy . ""  "" Her parents would
"	0
" Sudden and magnificent , the sun ’s broad golden disc showed itself over  the horizon facing them ; and the first rays , shooting across the level  water - meadows , took the animals full in the eyes and dazzled them . When  they were able to look once more , the Vision had vanished , and the air  was full of the carol of birds that hailed the dawn .  As they stared blankly in dumb misery deepening as they slowly realised  all they had seen and all they had lost , a capricious little breeze ,  dancing up from the surface of the water , tossed the aspens , shook the  dewy roses and blew lightly and caressingly in their faces ; and with  its soft touch came instant oblivion . For this is the last best gift  that the kindly demi - god is careful to bestow on those to whom he has  revealed himself in their helping : the gift of forgetfulness . Lest the  awful remembrance should remain and grow , and overshadow mirth and  pleasure , and the great haunting memory should spoil all the  after - lives of little animals helped out of difficulties , in order that  they should be happy and lighthearted as before .  Mole rubbed his eyes and stared at Rat , who was looking about him in a  puzzled sort of way . “ I beg your pardon ; what did you say , Rat ? ” he  asked .  “ I think I was only remarking , ” said Rat slowly , “ that this was the  right sort of place , and that here , if anywhere , we should find him .  And look ! Why , there he is , the little fellow ! ” And with a cry of  delight he ran towards the slumbering Portly .  But Mole stood still a moment , held in thought . As one wakened suddenly  from a beautiful dream , who struggles to recall it , and can re - capture  nothing but a dim sense of the beauty of it , the beauty ! Till that ,  too , fades away in its turn , and the dreamer bitterly accepts the hard ,  cold waking and all its penalties ; so Mole , after struggling with his  memory for a brief space , shook his head sadly and followed the Rat .  Portly woke up with a joyous squeak , and wriggled with pleasure at the  sight of his father ’s friends , who had played with him so often in past  days . In a moment , however , his face grew blank , and he fell to hunting  round in a circle with pleading whine . As a child that
"	0
" Now it may be thought upon with wonder , that I did go so assuredly to  the North ; but I went thiswise , part by an inward Knowing , and part come  upon by much latter studying , within the Pyramid , of olden books ; and by  reasoning upon all things that I did observe , that had seemings of  verity in them .  And because of this constant searching upon one matter , I had come , but  a while back , upon a little book of metal , very strange and ancient ,  that had lain forgot in a hid place in the Great Library through ten  hundred thousand years , maybe , or less or more , for all that I had  knowing .  And much that was writ in the book was common knowledge , and set mostly  to the count of fairy - tales and suchlike , even as we of this our age  take not over - surely any belief in Myths of olden times . Yet had I  always much liking for such matters , perceiving behind that outer shell  which did win always so much unbelief , the kernel of ancient truths and  happenings .  And thus was it , concerning this little book which I had made discovery  of ; for it told again , that which oft I had heard ( even as we in this  age , read of the Deluge ) how that once , in a time monstrous far back  from that , but utter future to this age of ours , the world did brake  upwards in a vast earth - quaking , that did rend the world for a thousand  miles .  And there came a mighty chasm , so deep that none might see the bottom  thereof ; and there rushed therein an ocean , and the earth did burst  afresh with a sound that did shake all the cities of the world ; and a  great mist lay upon the earth for many days , and there was a mighty  rain .  And , indeed , this was just so set in certain Histories of the Ancient  World . Also , there was made reference to it , within some olden Records .  Yet nowise to be taken with a serious mind , to the seeming of the  peoples of the Mighty Pyramid ; but only as a quaint study for the  Students , and to be set out in little tales that did entertain the  nurseries ; or , as it might be , wise men and the general .  Yet , there was this , about that small and peculiar book , that it did  speak of many of these things , as it
"	0
